source_id,source_type,target_id,target_type,relation,date,weight
DIST-037,distributor,2161,installation,SOLD,14-03-2023,
DIST-025,distributor,2162,installation,SOLD,26/05/2022,
DIST-005,distributor,2163,installation,SOLD,2021/12/08,
DIST-035,distributor,2164,installation,SOLD,2020/03/03,
DIST-024,distributor,2165,installation,SOLD,2022-08-26,
DIST-038,distributor,2166,installation,SOLD,24-07-2024,
DIST-038,distributor,2167,installation,SOLD,28-03-2022,
DIST-033,distributor,2168,installation,SOLD,2024/08/28,
DIST-038,distributor,2169,installation,SOLD,12/12/2020,
DIST-001,distributor,2170,installation,SOLD,30/10/2024,
DIST-020,distributor,2171,installation,SOLD,10/01/2024,
DIST-028,distributor,2172,installation,SOLD,2021-11-05,
DIST-003,distributor,2173,installation,SOLD,28/10/2021,
DIST-011,distributor,2174,installation,SOLD,22/12/2020,
DIST-005,distributor,2175,installation,SOLD,2025-03-04,
DIST-009,distributor,2176,installation,SOLD,12/07/2022,
DIST-025,distributor,2177,installation,SOLD,25/05/2020,
DIST-015,distributor,2178,installation,SOLD,2021-10-19,
DIST-014,distributor,2179,installation,SOLD,2025/04/01,
DIST-033,distributor,2180,installation,SOLD,12-09-2022,
DIST-004,distributor,2181,installation,SOLD,2025/02/15,
DIST-036,distributor,2182,installation,SOLD,2023-03-26,
DIST-012,distributor,2183,installation,SOLD,2023/08/09,
DIST-016,distributor,2184,installation,SOLD,05/07/2024,
DIST-016,distributor,2185,installation,SOLD,2025/02/09,
DIST-014,distributor,2186,installation,SOLD,2023-08-19,
DIST-010,distributor,2187,installation,SOLD,17-01-2023,
DIST-018,distributor,2188,installation,SOLD,08-08-2022,
DIST-007,distributor,2189,installation,SOLD,2024-09-28,
DIST-007,distributor,2190,installation,SOLD,27/01/2022,
DIST-002,distributor,2191,installation,SOLD,2024-05-23,
DIST-018,distributor,2192,installation,SOLD,08-10-2023,
DIST-008,distributor,2193,installation,SOLD,2023-07-21,
DIST-011,distributor,2194,installation,SOLD,2022/09/08,
DIST-014,distributor,2195,installation,SOLD,2025/01/13,
DIST-030,distributor,2196,installation,SOLD,26-08-2023,
DIST-008,distributor,2197,installation,SOLD,24/06/2023,
DIST-018,distributor,2198,installation,SOLD,14/06/2020,
DIST-031,distributor,2199,installation,SOLD,2021/11/28,
DIST-004,distributor,2200,installation,SOLD,09-11-2023,
DIST-035,distributor,2201,installation,SOLD,28/07/2023,
DIST-003,distributor,2202,installation,SOLD,10-12-2024,
DIST-003,distributor,2203,installation,SOLD,23/05/2021,
DIST-036,distributor,2204,installation,SOLD,28/06/2021,
DIST-007,distributor,2205,installation,SOLD,13/03/2025,
DIST-032,distributor,2206,installation,SOLD,25/04/2021,
DIST-036,distributor,2207,installation,SOLD,2020/11/30,
DIST-032,distributor,2208,installation,SOLD,2020-10-20,
DIST-005,distributor,2209,installation,SOLD,03/11/2020,
DIST-016,distributor,2210,installation,SOLD,2021/03/05,
DIST-004,distributor,2211,installation,SOLD,2023-11-07,
DIST-012,distributor,2212,installation,SOLD,2024/05/22,
DIST-035,distributor,2213,installation,SOLD,2025/05/20,
DIST-002,distributor,2214,installation,SOLD,2025/03/10,
DIST-024,distributor,2215,installation,SOLD,2024/06/16,
DIST-025,distributor,2216,installation,SOLD,29-03-2023,
DIST-006,distributor,2217,installation,SOLD,01/07/2022,
DIST-029,distributor,2218,installation,SOLD,13/01/2021,
DIST-009,distributor,2219,installation,SOLD,24-03-2020,
DIST-015,distributor,2220,installation,SOLD,2021-06-04,
DIST-010,distributor,2221,installation,SOLD,2023/03/18,
DIST-008,distributor,2222,installation,SOLD,11/01/2021,
DIST-011,distributor,2223,installation,SOLD,2024-09-04,
DIST-032,distributor,2224,installation,SOLD,06-07-2020,
DIST-019,distributor,2225,installation,SOLD,2022-12-19,
DIST-031,distributor,2226,installation,SOLD,2024/01/10,
DIST-025,distributor,2227,installation,SOLD,03-02-2023,
DIST-007,distributor,2228,installation,SOLD,2023/12/12,
DIST-032,distributor,2229,installation,SOLD,2025/03/15,
DIST-004,distributor,2230,installation,SOLD,2023-03-22,
DIST-027,distributor,2231,installation,SOLD,24-02-2022,
DIST-029,distributor,2232,installation,SOLD,21-01-2022,
DIST-033,distributor,2233,installation,SOLD,27-03-2024,
DIST-018,distributor,2234,installation,SOLD,2024-05-29,
DIST-017,distributor,2235,installation,SOLD,23/09/2022,
DIST-022,distributor,2236,installation,SOLD,21/07/2023,
DIST-012,distributor,2237,installation,SOLD,14-12-2024,
DIST-004,distributor,2238,installation,SOLD,2021-12-22,
DIST-035,distributor,2239,installation,SOLD,07-05-2021,
DIST-012,distributor,2240,installation,SOLD,31/05/2025,
DIST-009,distributor,2241,installation,SOLD,2020/05/22,
DIST-012,distributor,2242,installation,SOLD,2023-06-02,
DIST-008,distributor,2243,installation,SOLD,2025-02-24,
DIST-027,distributor,2244,installation,SOLD,20/02/2025,
DIST-032,distributor,2245,installation,SOLD,08/09/2020,
DIST-012,distributor,2246,installation,SOLD,2023/05/14,
DIST-029,distributor,2247,installation,SOLD,2021-05-18,
DIST-030,distributor,2248,installation,SOLD,16/09/2024,
DIST-001,distributor,2249,installation,SOLD,2021/03/03,
DIST-027,distributor,2250,installation,SOLD,21/01/2023,
DIST-011,distributor,2251,installation,SOLD,23-11-2022,
DIST-008,distributor,2252,installation,SOLD,25-10-2024,
DIST-010,distributor,2253,installation,SOLD,19/04/2024,
DIST-033,distributor,2254,installation,SOLD,15-01-2022,
DIST-003,distributor,2255,installation,SOLD,31-03-2022,
DIST-005,distributor,2256,installation,SOLD,16-05-2022,
DIST-031,distributor,2257,installation,SOLD,2024/09/19,
DIST-037,distributor,2258,installation,SOLD,2023-01-23,
DIST-018,distributor,2259,installation,SOLD,03-06-2020,
DIST-015,distributor,2260,installation,SOLD,20/04/2023,
DIST-032,distributor,2261,installation,SOLD,10-04-2023,
DIST-019,distributor,2262,installation,SOLD,2021-07-10,
DIST-009,distributor,2263,installation,SOLD,2023-09-06,
DIST-009,distributor,2264,installation,SOLD,20-09-2023,
DIST-009,distributor,2265,installation,SOLD,22/01/2025,
DIST-032,distributor,2266,installation,SOLD,2020/03/20,
DIST-019,distributor,2267,installation,SOLD,09-08-2020,
DIST-010,distributor,2268,installation,SOLD,21-10-2021,
DIST-026,distributor,2269,installation,SOLD,14/12/2023,
DIST-013,distributor,2270,installation,SOLD,2020-09-26,
DIST-017,distributor,2271,installation,SOLD,2024-10-13,
DIST-033,distributor,2272,installation,SOLD,04-10-2024,
DIST-019,distributor,2273,installation,SOLD,2025-04-06,
DIST-024,distributor,2274,installation,SOLD,2020-12-16,
DIST-031,distributor,2275,installation,SOLD,04/09/2024,
DIST-019,distributor,2276,installation,SOLD,22/03/2022,
DIST-034,distributor,2277,installation,SOLD,2021/01/15,
DIST-013,distributor,2278,installation,SOLD,07/04/2020,
DIST-017,distributor,2279,installation,SOLD,03/05/2025,
DIST-034,distributor,2280,installation,SOLD,25-11-2021,
DIST-034,distributor,2281,installation,SOLD,14/02/2021,
DIST-023,distributor,2282,installation,SOLD,2024-08-06,
DIST-021,distributor,2283,installation,SOLD,2022-12-30,
DIST-023,distributor,2284,installation,SOLD,2023-11-27,
DIST-019,distributor,2285,installation,SOLD,2023-07-27,
DIST-035,distributor,2286,installation,SOLD,13-10-2023,
DIST-022,distributor,2287,installation,SOLD,2024-02-04,
DIST-004,distributor,2288,installation,SOLD,2021/03/26,
DIST-001,distributor,2289,installation,SOLD,18-12-2024,
DIST-031,distributor,2290,installation,SOLD,24/02/2021,
DIST-013,distributor,2291,installation,SOLD,16/04/2025,
DIST-010,distributor,2292,installation,SOLD,19-08-2022,
DIST-038,distributor,2293,installation,SOLD,14/03/2024,
DIST-019,distributor,2294,installation,SOLD,07-05-2025,
DIST-011,distributor,2295,installation,SOLD,2022-07-23,
DIST-009,distributor,2296,installation,SOLD,03/02/2025,
DIST-027,distributor,2297,installation,SOLD,2021/02/18,
DIST-003,distributor,2298,installation,SOLD,14-06-2021,
DIST-037,distributor,2299,installation,SOLD,22-05-2022,
DIST-014,distributor,2300,installation,SOLD,2020-12-03,
DIST-037,distributor,2301,installation,SOLD,23-04-2022,
DIST-014,distributor,2302,installation,SOLD,2024-05-16,
DIST-035,distributor,2303,installation,SOLD,2025-03-15,
DIST-002,distributor,2304,installation,SOLD,02/08/2020,
DIST-022,distributor,2305,installation,SOLD,20-05-2021,
DIST-027,distributor,2306,installation,SOLD,04-01-2022,
DIST-038,distributor,2307,installation,SOLD,13-11-2024,
DIST-018,distributor,2308,installation,SOLD,2024-10-15,
DIST-028,distributor,2309,installation,SOLD,19-09-2023,
DIST-005,distributor,2310,installation,SOLD,2025/01/11,
DIST-023,distributor,2311,installation,SOLD,14/01/2022,
DIST-028,distributor,2312,installation,SOLD,21-11-2021,
DIST-015,distributor,2313,installation,SOLD,2023/08/21,
DIST-028,distributor,2314,installation,SOLD,31-12-2020,
DIST-016,distributor,2315,installation,SOLD,2024/08/21,
DIST-026,distributor,2316,installation,SOLD,2021-07-07,
DIST-006,distributor,2317,installation,SOLD,2022-12-05,
DIST-037,distributor,2318,installation,SOLD,2021/04/26,
DIST-019,distributor,2319,installation,SOLD,2021/10/05,
DIST-007,distributor,2320,installation,SOLD,2023/06/18,
DIST-035,distributor,2321,installation,SOLD,2021/02/18,
DIST-018,distributor,2322,installation,SOLD,14-09-2021,
DIST-038,distributor,2323,installation,SOLD,19/03/2021,
DIST-026,distributor,2324,installation,SOLD,21-06-2020,
DIST-023,distributor,2325,installation,SOLD,2021-09-14,
DIST-036,distributor,2326,installation,SOLD,05/08/2021,
DIST-028,distributor,2327,installation,SOLD,18-01-2025,
DIST-018,distributor,2328,installation,SOLD,2025/03/31,
DIST-024,distributor,2329,installation,SOLD,2022/04/26,
DIST-035,distributor,2330,installation,SOLD,2023/09/23,
DIST-036,distributor,2331,installation,SOLD,11-07-2021,
DIST-034,distributor,2332,installation,SOLD,23/06/2021,
DIST-011,distributor,2333,installation,SOLD,2023-08-22,
DIST-002,distributor,2334,installation,SOLD,2022/10/06,
DIST-004,distributor,2335,installation,SOLD,2022-07-20,
DIST-029,distributor,2336,installation,SOLD,2024-05-01,
DIST-016,distributor,2337,installation,SOLD,28/05/2020,
DIST-001,distributor,2338,installation,SOLD,01/02/2023,
DIST-030,distributor,2339,installation,SOLD,2022-02-21,
DIST-016,distributor,2340,installation,SOLD,23/01/2025,
DIST-028,distributor,2341,installation,SOLD,2023-05-26,
DIST-036,distributor,2342,installation,SOLD,2023/02/21,
DIST-006,distributor,2343,installation,SOLD,03/12/2022,
DIST-003,distributor,2344,installation,SOLD,2023-09-20,
DIST-013,distributor,2345,installation,SOLD,17-04-2022,
DIST-024,distributor,2346,installation,SOLD,01-08-2021,
DIST-008,distributor,2347,installation,SOLD,04-12-2023,
DIST-028,distributor,2348,installation,SOLD,2022/02/28,
DIST-038,distributor,2349,installation,SOLD,24-03-2021,
DIST-036,distributor,2350,installation,SOLD,2020/06/28,
DIST-016,distributor,2351,installation,SOLD,12/04/2023,
DIST-024,distributor,2352,installation,SOLD,02-12-2023,
DIST-002,distributor,2353,installation,SOLD,2022-05-13,
DIST-006,distributor,2354,installation,SOLD,01-07-2021,
DIST-008,distributor,2355,installation,SOLD,2024-02-22,
DIST-010,distributor,2356,installation,SOLD,15/11/2020,
DIST-037,distributor,2357,installation,SOLD,27-11-2022,
DIST-037,distributor,2358,installation,SOLD,01-01-2024,
DIST-013,distributor,2359,installation,SOLD,2022/06/30,
DIST-036,distributor,2360,installation,SOLD,18/05/2025,
DIST-026,distributor,2361,installation,SOLD,16/07/2023,
DIST-030,distributor,2362,installation,SOLD,11/09/2022,
DIST-035,distributor,2363,installation,SOLD,17/07/2020,
DIST-016,distributor,2364,installation,SOLD,03/09/2020,
DIST-016,distributor,2365,installation,SOLD,2024-11-04,
DIST-001,distributor,2366,installation,SOLD,21/12/2024,
DIST-028,distributor,2367,installation,SOLD,22/07/2020,
DIST-001,distributor,2368,installation,SOLD,2023-11-08,
DIST-001,distributor,2369,installation,SOLD,07/11/2020,
DIST-031,distributor,2370,installation,SOLD,2023/07/12,
DIST-016,distributor,2371,installation,SOLD,25-02-2021,
DIST-007,distributor,2372,installation,SOLD,01-08-2023,
DIST-030,distributor,2373,installation,SOLD,17-10-2024,
DIST-014,distributor,2374,installation,SOLD,14-08-2022,
DIST-014,distributor,2375,installation,SOLD,2020/03/03,
DIST-024,distributor,2376,installation,SOLD,2024-07-06,
DIST-027,distributor,2377,installation,SOLD,2020/05/24,
DIST-033,distributor,2378,installation,SOLD,2020-05-07,
DIST-015,distributor,2379,installation,SOLD,04/02/2022,
DIST-031,distributor,2380,installation,SOLD,2023/06/04,
DIST-038,distributor,2381,installation,SOLD,13-10-2024,
DIST-006,distributor,2382,installation,SOLD,17-12-2023,
DIST-034,distributor,2383,installation,SOLD,2024/08/04,
DIST-011,distributor,2384,installation,SOLD,23/04/2021,
DIST-007,distributor,2385,installation,SOLD,16/09/2024,
DIST-007,distributor,2386,installation,SOLD,12/11/2021,
DIST-027,distributor,2387,installation,SOLD,05-05-2025,
DIST-038,distributor,2388,installation,SOLD,21/02/2025,
DIST-005,distributor,2389,installation,SOLD,2024/05/13,
DIST-016,distributor,2390,installation,SOLD,2025/05/21,
DIST-004,distributor,2391,installation,SOLD,2021/07/21,
DIST-016,distributor,2392,installation,SOLD,23/02/2025,
DIST-022,distributor,2393,installation,SOLD,25/06/2022,
DIST-012,distributor,2394,installation,SOLD,2021-01-25,
DIST-035,distributor,2395,installation,SOLD,2025/01/09,
DIST-015,distributor,2396,installation,SOLD,2023-06-24,
DIST-028,distributor,2397,installation,SOLD,2022/10/07,
DIST-030,distributor,2398,installation,SOLD,2021/10/06,
DIST-031,distributor,2399,installation,SOLD,24-10-2023,
DIST-012,distributor,2400,installation,SOLD,2021-08-16,
DIST-016,distributor,2401,installation,SOLD,15/10/2022,
DIST-018,distributor,2402,installation,SOLD,2020-06-04,
DIST-027,distributor,2403,installation,SOLD,08/12/2020,
DIST-037,distributor,2404,installation,SOLD,16-10-2022,
DIST-020,distributor,2405,installation,SOLD,2021/04/22,
DIST-013,distributor,2406,installation,SOLD,2022/11/18,
DIST-012,distributor,2407,installation,SOLD,01-06-2023,
DIST-015,distributor,2408,installation,SOLD,2020/12/15,
DIST-019,distributor,2409,installation,SOLD,2023-10-11,
DIST-034,distributor,2410,installation,SOLD,2022-02-13,
DIST-017,distributor,2411,installation,SOLD,25-06-2024,
DIST-009,distributor,2412,installation,SOLD,01/02/2023,
DIST-037,distributor,2413,installation,SOLD,2021/07/20,
DIST-037,distributor,2414,installation,SOLD,23-04-2025,
DIST-022,distributor,2415,installation,SOLD,22/01/2024,
DIST-014,distributor,2416,installation,SOLD,02-08-2022,
DIST-002,distributor,2417,installation,SOLD,25-01-2021,
DIST-006,distributor,2418,installation,SOLD,2021/12/28,
DIST-021,distributor,2419,installation,SOLD,17/01/2023,
DIST-012,distributor,2420,installation,SOLD,2021/12/05,
DIST-022,distributor,2421,installation,SOLD,2023-08-22,
DIST-012,distributor,2422,installation,SOLD,11/11/2023,
DIST-003,distributor,2423,installation,SOLD,22/12/2022,
DIST-033,distributor,2424,installation,SOLD,08-10-2020,
DIST-013,distributor,2425,installation,SOLD,2023-02-23,
DIST-022,distributor,2426,installation,SOLD,2025-05-10,
DIST-034,distributor,2427,installation,SOLD,15/03/2024,
DIST-014,distributor,2428,installation,SOLD,2022-07-22,
DIST-035,distributor,2429,installation,SOLD,2021-06-11,
DIST-015,distributor,2430,installation,SOLD,2023/12/18,
DIST-025,distributor,2431,installation,SOLD,03-07-2023,
DIST-018,distributor,2432,installation,SOLD,2022/03/14,
DIST-002,distributor,2433,installation,SOLD,16-03-2022,
DIST-002,distributor,2434,installation,SOLD,31-03-2024,
DIST-013,distributor,2435,installation,SOLD,2020/10/23,
DIST-038,distributor,2436,installation,SOLD,09/06/2020,
DIST-026,distributor,2437,installation,SOLD,2024-06-20,
DIST-024,distributor,2438,installation,SOLD,2021-09-12,
DIST-001,distributor,2439,installation,SOLD,2020/06/23,
DIST-038,distributor,2440,installation,SOLD,29-03-2023,
DIST-007,distributor,2441,installation,SOLD,2022-11-14,
DIST-029,distributor,2442,installation,SOLD,14-12-2020,
DIST-025,distributor,2443,installation,SOLD,01/06/2021,
DIST-034,distributor,2444,installation,SOLD,2020/09/27,
DIST-037,distributor,2445,installation,SOLD,21-05-2024,
DIST-010,distributor,2446,installation,SOLD,2020/08/18,
DIST-003,distributor,2447,installation,SOLD,12-10-2022,
DIST-017,distributor,2448,installation,SOLD,2022-09-26,
DIST-015,distributor,2449,installation,SOLD,2024-04-02,
DIST-020,distributor,2450,installation,SOLD,2020-12-06,
DIST-024,distributor,2451,installation,SOLD,2023/09/21,
DIST-036,distributor,2452,installation,SOLD,01/02/2023,
DIST-034,distributor,2453,installation,SOLD,07-02-2021,
DIST-015,distributor,2454,installation,SOLD,10/01/2025,
DIST-009,distributor,2455,installation,SOLD,2021/08/20,
DIST-030,distributor,2456,installation,SOLD,23/03/2022,
DIST-006,distributor,2457,installation,SOLD,05-09-2022,
DIST-023,distributor,2458,installation,SOLD,15/08/2020,
DIST-029,distributor,2459,installation,SOLD,29/11/2020,
DIST-036,distributor,2460,installation,SOLD,2022/10/29,
DIST-012,distributor,2461,installation,SOLD,2020-12-31,
DIST-010,distributor,2462,installation,SOLD,10/10/2022,
DIST-006,distributor,2463,installation,SOLD,2024-08-22,
DIST-033,distributor,2464,installation,SOLD,16/06/2021,
DIST-025,distributor,2465,installation,SOLD,31-12-2024,
DIST-023,distributor,2466,installation,SOLD,2021/05/07,
DIST-002,distributor,2467,installation,SOLD,2024/02/08,
DIST-010,distributor,2468,installation,SOLD,2020/11/30,
DIST-034,distributor,2469,installation,SOLD,25/05/2023,
DIST-001,distributor,2470,installation,SOLD,2023/03/20,
DIST-038,distributor,2471,installation,SOLD,2020/11/15,
DIST-023,distributor,2472,installation,SOLD,2021-04-22,
DIST-016,distributor,2473,installation,SOLD,23/06/2023,
DIST-013,distributor,2474,installation,SOLD,2020/03/29,
DIST-033,distributor,2475,installation,SOLD,19/12/2022,
DIST-019,distributor,2476,installation,SOLD,05/03/2025,
DIST-036,distributor,2477,installation,SOLD,19/03/2023,
DIST-026,distributor,2478,installation,SOLD,2024/11/24,
DIST-011,distributor,2479,installation,SOLD,2024-09-17,
DIST-016,distributor,2480,installation,SOLD,08-07-2020,
DIST-032,distributor,2481,installation,SOLD,11-05-2025,
DIST-021,distributor,2482,installation,SOLD,2024/03/15,
DIST-021,distributor,2483,installation,SOLD,2022-12-20,
